split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,case_00040_140_CT_abdomen_kidney.png,"(512, 512)",11516,"(408, 402, 117, 141)",7
train,case_00040_141_CT_abdomen_kidney.png,"(512, 512)",11500,"(410, 404, 119, 137)",7
train,case_00040_142_CT_abdomen_kidney.png,"(512, 512)",10248,"(414, 406, 115, 125)",6
train,case_00040_143_CT_abdomen_kidney.png,"(512, 512)",9736,"(414, 406, 119, 119)",6
train,case_00040_144_CT_abdomen_kidney.png,"(512, 512)",8324,"(420, 410, 111, 105)",5
train,case_00040_145_CT_abdomen_kidney.png,"(512, 512)",7632,"(422, 410, 109, 97)",5
train,case_00040_146_CT_abdomen_kidney.png,"(512, 512)",6064,"(428, 414, 101, 83)",3
train,case_00040_147_CT_abdomen_kidney.png,"(512, 512)",5048,"(432, 416, 95, 73)",3
train,case_00040_148_CT_abdomen_kidney.png,"(512, 512)",3132,"(444, 424, 77, 49)",2
train,case_00040_149_CT_abdomen_kidney.png,"(512, 512)",1584,"(456, 430, 57, 35)",1
train,case_00041_7_CT_abdomen_tumor.png,"(512, 512)",848,"(608, 654, 35, 51)",1
train,case_00041_7_CT_abdomen_kidney+tumor.png,"(512, 512)",848,"(608, 654, 35, 51)",1
train,case_00041_8_CT_abdomen_kidney.png,"(512, 512)",4040,"(604, 354, 83, 355)",1
train,case_00041_8_CT_abdomen_tumor.png,"(512, 512)",1944,"(612, 652, 47, 55)",2
train,case_00041_8_CT_abdomen_kidney+tumor.png,"(512, 512)",1944,"(612, 652, 47, 55)",2
train,case_00041_9_CT_abdomen_kidney.png,"(512, 512)",6436,"(586, 344, 109, 365)",1
train,case_00041_9_CT_abdomen_tumor.png,"(512, 512)",3180,"(602, 646, 63, 63)",4
train,case_00041_9_CT_abdomen_kidney+tumor.png,"(512, 512)",3180,"(602, 646, 63, 63)",4
train,case_00041_10_CT_abdomen_kidney.png,"(512, 512)",9040,"(578, 332, 125, 387)",2
train,case_00041_10_CT_abdomen_tumor.png,"(512, 512)",5000,"(594, 636, 83, 85)",6
train,case_00041_10_CT_abdomen_kidney+tumor.png,"(512, 512)",5000,"(594, 636, 83, 85)",6
train,case_00041_11_CT_abdomen_kidney.png,"(512, 512)",10928,"(570, 322, 135, 405)",2
train,case_00041_11_CT_abdomen_tumor.png,"(512, 512)",6096,"(592, 634, 85, 93)",8
train,case_00041_11_CT_abdomen_kidney+tumor.png,"(512, 512)",6096,"(592, 634, 85, 93)",8
train,case_00041_12_CT_abdomen_kidney.png,"(512, 512)",13844,"(562, 316, 147, 407)",3
train,case_00041_12_CT_abdomen_tumor.png,"(512, 512)",7292,"(590, 624, 91, 103)",10
train,case_00041_12_CT_abdomen_kidney+tumor.png,"(512, 512)",7292,"(590, 624, 91, 103)",10
train,case_00041_13_CT_abdomen_kidney.png,"(512, 512)",15744,"(558, 310, 155, 421)",4
train,case_00041_13_CT_abdomen_tumor.png,"(512, 512)",6996,"(592, 628, 89, 103)",9
train,case_00041_13_CT_abdomen_kidney+tumor.png,"(512, 512)",6996,"(592, 628, 89, 103)",9
train,case_00041_14_CT_abdomen_kidney.png,"(512, 512)",17636,"(554, 306, 157, 429)",4
train,case_00041_14_CT_abdomen_tumor.png,"(512, 512)",7256,"(594, 630, 89, 105)",9
train,case_00041_14_CT_abdomen_kidney+tumor.png,"(512, 512)",7256,"(594, 630, 89, 105)",9
train,case_00041_15_CT_abdomen_kidney.png,"(512, 512)",20040,"(550, 300, 159, 443)",5
train,case_00041_15_CT_abdomen_tumor.png,"(512, 512)",7032,"(592, 636, 89, 99)",9
train,case_00041_15_CT_abdomen_kidney+tumor.png,"(512, 512)",7032,"(592, 636, 89, 99)",9
train,case_00041_16_CT_abdomen_kidney.png,"(512, 512)",21172,"(544, 298, 165, 447)",5
train,case_00041_16_CT_abdomen_tumor.png,"(512, 512)",7024,"(592, 640, 85, 105)",9
train,case_00041_16_CT_abdomen_kidney+tumor.png,"(512, 512)",7024,"(592, 640, 85, 105)",9
train,case_00041_17_CT_abdomen_kidney.png,"(512, 512)",24552,"(538, 294, 167, 459)",6
train,case_00041_17_CT_abdomen_tumor.png,"(512, 512)",5124,"(592, 648, 81, 81)",7
train,case_00041_17_CT_abdomen_kidney+tumor.png,"(512, 512)",5124,"(592, 648, 81, 81)",7
train,case_00041_18_CT_abdomen_kidney.png,"(512, 512)",23912,"(536, 286, 173, 471)",6
train,case_00041_18_CT_abdomen_tumor.png,"(512, 512)",6224,"(592, 286, 77, 437)",8
train,case_00041_18_CT_abdomen_kidney+tumor.png,"(512, 512)",6224,"(592, 286, 77, 437)",8
train,case_00041_19_CT_abdomen_kidney.png,"(512, 512)",27572,"(528, 276, 181, 489)",7
train,case_00041_19_CT_abdomen_tumor.png,"(512, 512)",6904,"(598, 274, 69, 453)",9
train,case_00041_19_CT_abdomen_kidney+tumor.png,"(512, 512)",6904,"(598, 274, 69, 453)",9
train,case_00041_20_CT_abdomen_kidney.png,"(512, 512)",28904,"(522, 270, 187, 497)",7
train,case_00041_20_CT_abdomen_tumor.png,"(512, 512)",6836,"(590, 268, 81, 445)",9
train,case_00041_20_CT_abdomen_kidney+tumor.png,"(512, 512)",6836,"(590, 268, 81, 445)",9
train,case_00041_21_CT_abdomen_kidney.png,"(512, 512)",30460,"(522, 262, 185, 507)",8
train,case_00041_21_CT_abdomen_tumor.png,"(512, 512)",5936,"(580, 264, 93, 81)",8
train,case_00041_21_CT_abdomen_kidney+tumor.png,"(512, 512)",5936,"(580, 264, 93, 81)",8
train,case_00041_22_CT_abdomen_kidney.png,"(512, 512)",30256,"(516, 262, 191, 509)",8
train,case_00041_22_CT_abdomen_tumor.png,"(512, 512)",6336,"(578, 260, 93, 87)",8
train,case_00041_22_CT_abdomen_kidney+tumor.png,"(512, 512)",6336,"(578, 260, 93, 87)",8
train,case_00041_23_CT_abdomen_kidney.png,"(512, 512)",31584,"(514, 258, 191, 517)",8
train,case_00041_23_CT_abdomen_tumor.png,"(512, 512)",5636,"(584, 258, 85, 89)",7
train,case_00041_23_CT_abdomen_kidney+tumor.png,"(512, 512)",5636,"(584, 258, 85, 89)",7
train,case_00041_24_CT_abdomen_kidney.png,"(512, 512)",31816,"(510, 262, 195, 517)",8
train,case_00041_24_CT_abdomen_tumor.png,"(512, 512)",5968,"(586, 260, 97, 85)",8
train,case_00041_24_CT_abdomen_kidney+tumor.png,"(512, 512)",5968,"(586, 260, 97, 85)",8
train,case_00041_25_CT_abdomen_kidney.png,"(512, 512)",34544,"(506, 274, 195, 509)",9
train,case_00041_25_CT_abdomen_tumor.png,"(512, 512)",2772,"(584, 282, 49, 69)",3
train,case_00041_25_CT_abdomen_kidney+tumor.png,"(512, 512)",2772,"(584, 282, 49, 69)",3
train,case_00041_26_CT_abdomen_kidney.png,"(512, 512)",36448,"(504, 274, 195, 511)",10
train,case_00041_27_CT_abdomen_kidney.png,"(512, 512)",36116,"(502, 272, 193, 517)",9
train,case_00041_28_CT_abdomen_kidney.png,"(512, 512)",36180,"(496, 274, 197, 517)",9
train,case_00041_29_CT_abdomen_kidney.png,"(512, 512)",36196,"(496, 276, 193, 519)",9
train,case_00041_30_CT_abdomen_kidney.png,"(512, 512)",35004,"(490, 278, 193, 519)",9
train,case_00041_31_CT_abdomen_kidney.png,"(512, 512)",34172,"(486, 280, 191, 519)",9
train,case_00041_32_CT_abdomen_kidney.png,"(512, 512)",32968,"(486, 282, 187, 521)",9
train,case_00041_33_CT_abdomen_kidney.png,"(512, 512)",31204,"(484, 288, 183, 517)",8
train,case_00041_34_CT_abdomen_kidney.png,"(512, 512)",29684,"(484, 292, 179, 517)",8
train,case_00041_35_CT_abdomen_kidney.png,"(512, 512)",28332,"(484, 294, 173, 519)",7
train,case_00041_36_CT_abdomen_kidney.png,"(512, 512)",26652,"(484, 294, 155, 519)",7
train,case_00041_37_CT_abdomen_kidney.png,"(512, 512)",25144,"(480, 298, 157, 519)",6
train,case_00041_38_CT_abdomen_kidney.png,"(512, 512)",22932,"(480, 302, 151, 517)",6
train,case_00041_39_CT_abdomen_kidney.png,"(512, 512)",20236,"(480, 304, 147, 511)",5
train,case_00041_40_CT_abdomen_kidney.png,"(512, 512)",18296,"(480, 308, 143, 505)",5
train,case_00041_41_CT_abdomen_kidney.png,"(512, 512)",13888,"(480, 674, 139, 133)",3
train,case_00041_42_CT_abdomen_kidney.png,"(512, 512)",12584,"(480, 678, 137, 119)",3
train,case_00041_43_CT_abdomen_kidney.png,"(512, 512)",11116,"(484, 682, 127, 115)",3
train,case_00041_44_CT_abdomen_kidney.png,"(512, 512)",9356,"(486, 686, 115, 103)",2
train,case_00041_45_CT_abdomen_kidney.png,"(512, 512)",7824,"(490, 690, 107, 93)",2
train,case_00041_46_CT_abdomen_kidney.png,"(512, 512)",6320,"(494, 696, 97, 81)",1
train,case_00041_47_CT_abdomen_kidney.png,"(512, 512)",4676,"(500, 696, 85, 71)",1
train,case_00042_127_CT_abdomen_kidney.png,"(512, 512)",4848,"(648, 372, 83, 293)",1
train,case_00042_128_CT_abdomen_kidney.png,"(512, 512)",5712,"(648, 364, 83, 301)",1
train,case_00042_129_CT_abdomen_kidney.png,"(512, 512)",6556,"(648, 362, 83, 305)",1
train,case_00042_130_CT_abdomen_kidney.png,"(512, 512)",8044,"(646, 352, 89, 319)",1
train,case_00042_131_CT_abdomen_kidney.png,"(512, 512)",9264,"(646, 346, 89, 325)",2
train,case_00042_132_CT_abdomen_kidney.png,"(512, 512)",10016,"(646, 342, 91, 329)",2
train,case_00042_133_CT_abdomen_kidney.png,"(512, 512)",11244,"(644, 338, 97, 337)",2
train,case_00042_134_CT_abdomen_kidney.png,"(512, 512)",12428,"(540, 332, 201, 343)",3
train,case_00042_135_CT_abdomen_kidney.png,"(512, 512)",13672,"(534, 328, 209, 349)",3
train,case_00042_136_CT_abdomen_kidney.png,"(512, 512)",15920,"(528, 322, 219, 361)",3
train,case_00042_137_CT_abdomen_kidney.png,"(512, 512)",17104,"(526, 316, 221, 367)",4
train,case_00042_138_CT_abdomen_kidney.png,"(512, 512)",18760,"(522, 312, 225, 375)",4
train,case_00042_139_CT_abdomen_kidney.png,"(512, 512)",21448,"(520, 308, 231, 389)",5
train,case_00042_140_CT_abdomen_kidney.png,"(512, 512)",23120,"(508, 304, 243, 411)",5
train,case_00042_141_CT_abdomen_kidney.png,"(512, 512)",24540,"(492, 302, 259, 401)",6
train,case_00042_142_CT_abdomen_kidney.png,"(512, 512)",26932,"(452, 298, 299, 435)",6
train,case_00042_142_CT_abdomen_tumor.png,"(512, 512)",9296,"(452, 648, 119, 107)",1
train,case_00042_142_CT_abdomen_kidney+tumor.png,"(512, 512)",9296,"(452, 648, 119, 107)",1
train,case_00042_143_CT_abdomen_kidney.png,"(512, 512)",26664,"(448, 296, 303, 461)",6
train,case_00042_143_CT_abdomen_tumor.png,"(512, 512)",12492,"(444, 644, 149, 119)",1
train,case_00042_143_CT_abdomen_kidney+tumor.png,"(512, 512)",12492,"(444, 644, 149, 119)",1
train,case_00042_144_CT_abdomen_kidney.png,"(512, 512)",27448,"(500, 294, 251, 421)",6
train,case_00042_144_CT_abdomen_tumor.png,"(512, 512)",15220,"(434, 642, 159, 131)",1
train,case_00042_144_CT_abdomen_kidney+tumor.png,"(512, 512)",15220,"(434, 642, 159, 131)",1
train,case_00042_145_CT_abdomen_kidney.png,"(512, 512)",29672,"(450, 292, 303, 487)",7
train,case_00042_145_CT_abdomen_tumor.png,"(512, 512)",16560,"(430, 642, 163, 137)",2
train,case_00042_145_CT_abdomen_kidney+tumor.png,"(512, 512)",16560,"(430, 642, 163, 137)",2
train,case_00042_146_CT_abdomen_kidney.png,"(512, 512)",32536,"(434, 290, 317, 471)",8
train,case_00042_146_CT_abdomen_tumor.png,"(512, 512)",18704,"(424, 638, 173, 151)",2
train,case_00042_146_CT_abdomen_kidney+tumor.png,"(512, 512)",18704,"(424, 638, 173, 151)",2
train,case_00042_147_CT_abdomen_kidney.png,"(512, 512)",34900,"(448, 288, 303, 463)",8
train,case_00042_147_CT_abdomen_tumor.png,"(512, 512)",20932,"(418, 638, 193, 159)",2
train,case_00042_147_CT_abdomen_kidney+tumor.png,"(512, 512)",20932,"(418, 638, 193, 159)",2
train,case_00042_148_CT_abdomen_kidney.png,"(512, 512)",38544,"(478, 286, 275, 515)",9
train,case_00042_148_CT_abdomen_tumor.png,"(512, 512)",22828,"(414, 632, 195, 171)",2
train,case_00042_148_CT_abdomen_kidney+tumor.png,"(512, 512)",22828,"(414, 632, 195, 171)",2
train,case_00042_149_CT_abdomen_kidney.png,"(512, 512)",39168,"(444, 284, 309, 465)",9
train,case_00042_149_CT_abdomen_tumor.png,"(512, 512)",25000,"(410, 626, 207, 181)",3
train,case_00042_149_CT_abdomen_kidney+tumor.png,"(512, 512)",25000,"(410, 626, 207, 181)",3
train,case_00042_150_CT_abdomen_kidney.png,"(512, 512)",39160,"(432, 284, 321, 525)",9
train,case_00042_150_CT_abdomen_tumor.png,"(512, 512)",27396,"(404, 624, 215, 187)",3
train,case_00042_150_CT_abdomen_kidney+tumor.png,"(512, 512)",27396,"(404, 624, 215, 187)",3
train,case_00042_151_CT_abdomen_kidney.png,"(512, 512)",40288,"(410, 282, 345, 515)",9
train,case_00042_151_CT_abdomen_tumor.png,"(512, 512)",29252,"(400, 622, 223, 193)",3
train,case_00042_151_CT_abdomen_kidney+tumor.png,"(512, 512)",29252,"(400, 622, 223, 193)",3
train,case_00042_152_CT_abdomen_kidney.png,"(512, 512)",40504,"(404, 280, 349, 519)",10
train,case_00042_152_CT_abdomen_tumor.png,"(512, 512)",31216,"(396, 624, 223, 205)",3
train,case_00042_152_CT_abdomen_kidney+tumor.png,"(512, 512)",31216,"(396, 624, 223, 205)",3
train,case_00042_153_CT_abdomen_kidney.png,"(512, 512)",39932,"(482, 278, 271, 471)",9
train,case_00042_153_CT_abdomen_tumor.png,"(512, 512)",33412,"(396, 624, 227, 211)",4
train,case_00042_153_CT_abdomen_kidney+tumor.png,"(512, 512)",33412,"(396, 624, 227, 211)",4
train,case_00042_154_CT_abdomen_kidney.png,"(512, 512)",38568,"(502, 276, 253, 433)",9
train,case_00042_154_CT_abdomen_tumor.png,"(512, 512)",36276,"(392, 614, 237, 229)",4
train,case_00042_154_CT_abdomen_kidney+tumor.png,"(512, 512)",36276,"(392, 614, 237, 229)",4
train,case_00042_155_CT_abdomen_kidney.png,"(512, 512)",39124,"(480, 274, 273, 433)",9
train,case_00042_155_CT_abdomen_tumor.png,"(512, 512)",38092,"(388, 622, 243, 227)",4
train,case_00042_155_CT_abdomen_kidney+tumor.png,"(512, 512)",38092,"(388, 622, 243, 227)",4
train,case_00042_156_CT_abdomen_kidney.png,"(512, 512)",38580,"(450, 274, 303, 433)",9
train,case_00042_156_CT_abdomen_tumor.png,"(512, 512)",39772,"(386, 620, 245, 233)",4
train,case_00042_156_CT_abdomen_kidney+tumor.png,"(512, 512)",39772,"(386, 620, 245, 233)",4
train,case_00042_157_CT_abdomen_kidney.png,"(512, 512)",38804,"(394, 272, 359, 563)",9
train,case_00042_157_CT_abdomen_tumor.png,"(512, 512)",40896,"(384, 618, 249, 237)",5
train,case_00042_157_CT_abdomen_kidney+tumor.png,"(512, 512)",40896,"(384, 618, 249, 237)",5
train,case_00042_158_CT_abdomen_kidney.png,"(512, 512)",38104,"(414, 270, 339, 439)",9
train,case_00042_158_CT_abdomen_tumor.png,"(512, 512)",43676,"(380, 614, 255, 243)",5
train,case_00042_158_CT_abdomen_kidney+tumor.png,"(512, 512)",43676,"(380, 614, 255, 243)",5
train,case_00042_159_CT_abdomen_kidney.png,"(512, 512)",38136,"(390, 270, 363, 473)",9
train,case_00042_159_CT_abdomen_tumor.png,"(512, 512)",44500,"(378, 610, 255, 251)",5
train,case_00042_159_CT_abdomen_kidney+tumor.png,"(512, 512)",44500,"(378, 610, 255, 251)",5
train,case_00042_160_CT_abdomen_kidney.png,"(512, 512)",38436,"(386, 268, 367, 539)",9
train,case_00042_160_CT_abdomen_tumor.png,"(512, 512)",46172,"(376, 610, 257, 253)",5
train,case_00042_160_CT_abdomen_kidney+tumor.png,"(512, 512)",46172,"(376, 610, 257, 253)",5
train,case_00042_161_CT_abdomen_kidney.png,"(512, 512)",38136,"(374, 266, 375, 573)",9
train,case_00042_161_CT_abdomen_tumor.png,"(512, 512)",47528,"(374, 610, 259, 255)",5
train,case_00042_161_CT_abdomen_kidney+tumor.png,"(512, 512)",47528,"(374, 610, 259, 255)",5
train,case_00042_162_CT_abdomen_kidney.png,"(512, 512)",36808,"(378, 266, 371, 569)",9
train,case_00042_162_CT_abdomen_tumor.png,"(512, 512)",49456,"(370, 610, 265, 259)",6
train,case_00042_162_CT_abdomen_kidney+tumor.png,"(512, 512)",49456,"(370, 610, 265, 259)",6
train,case_00042_163_CT_abdomen_kidney.png,"(512, 512)",36620,"(430, 266, 319, 493)",9
train,case_00042_163_CT_abdomen_tumor.png,"(512, 512)",51608,"(368, 608, 269, 263)",6
train,case_00042_163_CT_abdomen_kidney+tumor.png,"(512, 512)",51608,"(368, 608, 269, 263)",6
train,case_00042_164_CT_abdomen_kidney.png,"(512, 512)",36800,"(402, 264, 343, 571)",9
train,case_00042_164_CT_abdomen_tumor.png,"(512, 512)",52224,"(366, 610, 273, 263)",6
train,case_00042_164_CT_abdomen_kidney+tumor.png,"(512, 512)",52224,"(366, 610, 273, 263)",6
train,case_00042_165_CT_abdomen_kidney.png,"(512, 512)",34820,"(368, 266, 377, 475)",8
train,case_00042_165_CT_abdomen_tumor.png,"(512, 512)",54260,"(364, 606, 281, 267)",6
train,case_00042_165_CT_abdomen_kidney+tumor.png,"(512, 512)",54260,"(364, 606, 281, 267)",6
train,case_00042_166_CT_abdomen_kidney.png,"(512, 512)",34556,"(370, 266, 377, 573)",8
train,case_00042_166_CT_abdomen_tumor.png,"(512, 512)",55940,"(364, 604, 277, 271)",6
train,case_00042_166_CT_abdomen_kidney+tumor.png,"(512, 512)",55940,"(364, 604, 277, 271)",6
train,case_00042_167_CT_abdomen_kidney.png,"(512, 512)",35576,"(490, 264, 251, 579)",8
train,case_00042_167_CT_abdomen_tumor.png,"(512, 512)",56144,"(362, 602, 281, 273)",7
train,case_00042_167_CT_abdomen_kidney+tumor.png,"(512, 512)",56144,"(362, 602, 281, 273)",7
train,case_00042_168_CT_abdomen_kidney.png,"(512, 512)",34300,"(492, 264, 249, 539)",8
train,case_00042_168_CT_abdomen_tumor.png,"(512, 512)",58048,"(360, 598, 289, 279)",7
train,case_00042_168_CT_abdomen_kidney+tumor.png,"(512, 512)",58048,"(360, 598, 289, 279)",7
train,case_00042_169_CT_abdomen_kidney.png,"(512, 512)",35028,"(360, 264, 381, 611)",8
train,case_00042_169_CT_abdomen_tumor.png,"(512, 512)",58252,"(360, 600, 281, 279)",7
train,case_00042_169_CT_abdomen_kidney+tumor.png,"(512, 512)",58252,"(360, 600, 281, 279)",7
train,case_00042_170_CT_abdomen_kidney.png,"(512, 512)",33028,"(360, 262, 377, 551)",8
train,case_00042_170_CT_abdomen_tumor.png,"(512, 512)",61148,"(358, 598, 293, 281)",7
train,case_00042_170_CT_abdomen_kidney+tumor.png,"(512, 512)",61148,"(358, 598, 293, 281)",7
train,case_00042_171_CT_abdomen_kidney.png,"(512, 512)",32784,"(440, 260, 297, 617)",8
train,case_00042_171_CT_abdomen_tumor.png,"(512, 512)",61976,"(358, 600, 285, 281)",7
train,case_00042_171_CT_abdomen_kidney+tumor.png,"(512, 512)",61976,"(358, 600, 285, 281)",7
train,case_00042_172_CT_abdomen_kidney.png,"(512, 512)",31872,"(356, 262, 381, 619)",7
train,case_00042_172_CT_abdomen_tumor.png,"(512, 512)",63364,"(358, 596, 289, 285)",7
train,case_00042_172_CT_abdomen_kidney+tumor.png,"(512, 512)",63364,"(358, 596, 289, 285)",7
train,case_00042_173_CT_abdomen_kidney.png,"(512, 512)",31912,"(364, 262, 369, 587)",7
train,case_00042_173_CT_abdomen_tumor.png,"(512, 512)",63708,"(354, 596, 293, 287)",7
train,case_00042_173_CT_abdomen_kidney+tumor.png,"(512, 512)",63708,"(354, 596, 293, 287)",7
train,case_00042_174_CT_abdomen_kidney.png,"(512, 512)",30676,"(360, 260, 369, 501)",7
train,case_00042_174_CT_abdomen_tumor.png,"(512, 512)",65240,"(352, 592, 295, 291)",8
train,case_00042_174_CT_abdomen_kidney+tumor.png,"(512, 512)",65240,"(352, 592, 295, 291)",8
train,case_00042_175_CT_abdomen_kidney.png,"(512, 512)",30224,"(350, 260, 379, 585)",7
train,case_00042_175_CT_abdomen_tumor.png,"(512, 512)",66164,"(352, 592, 293, 293)",8
train,case_00042_175_CT_abdomen_kidney+tumor.png,"(512, 512)",66164,"(352, 592, 293, 293)",8
train,case_00042_176_CT_abdomen_kidney.png,"(512, 512)",30408,"(354, 258, 365, 533)",7
train,case_00042_176_CT_abdomen_tumor.png,"(512, 512)",66484,"(350, 596, 297, 289)",8
train,case_00042_176_CT_abdomen_kidney+tumor.png,"(512, 512)",66484,"(350, 596, 297, 289)",8
train,case_00042_177_CT_abdomen_kidney.png,"(512, 512)",29376,"(350, 258, 367, 595)",7
train,case_00042_177_CT_abdomen_tumor.png,"(512, 512)",67980,"(352, 592, 301, 295)",8
train,case_00042_177_CT_abdomen_kidney+tumor.png,"(512, 512)",67980,"(352, 592, 301, 295)",8
train,case_00042_178_CT_abdomen_kidney.png,"(512, 512)",28392,"(350, 258, 367, 539)",7
train,case_00042_178_CT_abdomen_tumor.png,"(512, 512)",69468,"(352, 588, 301, 299)",8
train,case_00042_178_CT_abdomen_kidney+tumor.png,"(512, 512)",69468,"(352, 588, 301, 299)",8
train,case_00042_179_CT_abdomen_kidney.png,"(512, 512)",28416,"(354, 258, 363, 471)",7
train,case_00042_179_CT_abdomen_tumor.png,"(512, 512)",69628,"(348, 590, 305, 297)",8
train,case_00042_179_CT_abdomen_kidney+tumor.png,"(512, 512)",69628,"(348, 590, 305, 297)",8
train,case_00042_180_CT_abdomen_kidney.png,"(512, 512)",27792,"(356, 260, 357, 627)",6
train,case_00042_180_CT_abdomen_tumor.png,"(512, 512)",69712,"(348, 586, 301, 301)",8
train,case_00042_180_CT_abdomen_kidney+tumor.png,"(512, 512)",69712,"(348, 586, 301, 301)",8
train,case_00042_181_CT_abdomen_kidney.png,"(512, 512)",25540,"(362, 260, 349, 627)",6
train,case_00042_181_CT_abdomen_tumor.png,"(512, 512)",71924,"(346, 584, 305, 303)",8
train,case_00042_181_CT_abdomen_kidney+tumor.png,"(512, 512)",71924,"(346, 584, 305, 303)",8
train,case_00042_182_CT_abdomen_kidney.png,"(512, 512)",25040,"(352, 260, 357, 625)",6
train,case_00042_182_CT_abdomen_tumor.png,"(512, 512)",71800,"(346, 586, 311, 301)",8
train,case_00042_182_CT_abdomen_kidney+tumor.png,"(512, 512)",71800,"(346, 586, 311, 301)",8
train,case_00042_183_CT_abdomen_kidney.png,"(512, 512)",23500,"(356, 260, 351, 449)",5
train,case_00042_183_CT_abdomen_tumor.png,"(512, 512)",73424,"(342, 580, 317, 307)",9
train,case_00042_183_CT_abdomen_kidney+tumor.png,"(512, 512)",73424,"(342, 580, 317, 307)",9
train,case_00042_184_CT_abdomen_kidney.png,"(512, 512)",22476,"(342, 260, 365, 629)",5
train,case_00042_184_CT_abdomen_tumor.png,"(512, 512)",74836,"(340, 584, 321, 303)",9
train,case_00042_184_CT_abdomen_kidney+tumor.png,"(512, 512)",74836,"(340, 584, 321, 303)",9
train,case_00042_185_CT_abdomen_kidney.png,"(512, 512)",23344,"(344, 260, 363, 559)",5
train,case_00042_185_CT_abdomen_tumor.png,"(512, 512)",74048,"(342, 582, 319, 307)",9
train,case_00042_185_CT_abdomen_kidney+tumor.png,"(512, 512)",74048,"(342, 582, 319, 307)",9
train,case_00042_186_CT_abdomen_kidney.png,"(512, 512)",22292,"(350, 260, 353, 627)",5
train,case_00042_186_CT_abdomen_tumor.png,"(512, 512)",74600,"(342, 584, 317, 303)",9
train,case_00042_186_CT_abdomen_kidney+tumor.png,"(512, 512)",74600,"(342, 584, 317, 303)",9
train,case_00042_187_CT_abdomen_kidney.png,"(512, 512)",21624,"(356, 262, 347, 627)",5
train,case_00042_187_CT_abdomen_tumor.png,"(512, 512)",75232,"(344, 582, 315, 305)",9
train,case_00042_187_CT_abdomen_kidney+tumor.png,"(512, 512)",75232,"(344, 582, 315, 305)",9
train,case_00042_188_CT_abdomen_kidney.png,"(512, 512)",20184,"(346, 262, 357, 627)",4
train,case_00042_188_CT_abdomen_tumor.png,"(512, 512)",76036,"(346, 578, 315, 311)",9
train,case_00042_188_CT_abdomen_kidney+tumor.png,"(512, 512)",76036,"(346, 578, 315, 311)",9
